index,dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,complexity_score
1377,STRICT,config_strat80,LogisticRegression,none,smoteenn,off,0.4520077089189048,0.1346209416228238,480,0.317386767296081,1
765,STRICT,config_kfold,KNeighborsClassifier,maxabs,smote,on,0.3775972361887131,0.06036593001881092,17920,0.3172313061699022,4
739,STRICT,config_kfold,GaussianNB,maxabs,smoteenn,on,0.37876579598384563,0.061595081860653746,3024,0.31717071412319187,4
1194,STRICT,config_random80,LogisticRegression,none,undersample,off,0.44765686836965857,0.13075576741080844,240,0.31690110095885016,1
446,IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4413864203784842,0.12460789611842991,80,0.31677852426005426,2
257,IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,undersample,on,0.41705480421350677,0.10055401097675663,28,0.3165007932367501,3
1193,STRICT,config_random80,LogisticRegression,none,smoteenn,off,0.469475010940793,0.15322065438794946,480,0.31625435655284356,1
721,IMPUTED,config_strat80,SVC,robust,smote,on,0.5200391070120586,0.2038718775802259,3360,0.3161672294318327,4
1379,STRICT,config_strat80,LogisticRegression,robust,none,off,0.4532814393582644,0.13742084568685947,120,0.31586059367140495,1
444,IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,smote,off,0.46497518880516553,0.1492275106580684,80,0.31574767814709714,2
971,STRICT,config_loo,KNeighborsClassifier,standard,undersample,on,0.37187531387023054,0.056233003164901256,447,0.3156423107053293,4
426,IMPUTED,config_random80,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.44420830621067536,0.128610591432824,80,0.31559771477785137,2
177,IMPUTED,config_kfold,SVC,standard,none,on,0.37329033091953945,0.0581047037343733,1421,0.31518562718516613,3
329,IMPUTED,config_loo,RandomForestClassifier,none,undersample,off,0.34647897935396127,0.03134112765325968,116,0.3151378517007016,2
5,IMPUTED,config_kfold,GaussianNB,maxabs,smoteenn,on,0.3713000098360311,0.056255194478571455,2352,0.31504481535745965,4
872,STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,undersample,off,0.3771224877100021,0.06219357547473716,240,0.314928912235265,3
15,IMPUTED,config_kfold,GaussianNB,robust,smote,on,0.38502536671238335,0.07020529527718551,2352,0.31482007143519786,4
31,IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smote,on,0.3702586483823239,0.05564029423972354,17884,0.31461835414260036,4
650,IMPUTED,config_strat80,LogisticRegression,robust,smoteenn,off,0.47914257444109026,0.16482341890788527,480,0.314319155533205,2
658,IMPUTED,config_strat80,LogisticRegression,standard,smoteenn,off,0.48817436120850105,0.1739673583546107,480,0.31420700285389036,2
19,IMPUTED,config_kfold,GaussianNB,robust,undersample,on,0.3964467993648825,0.08232709996401824,1176,0.31411969940086426,4
926,STRICT,config_loo,GaussianNB,none,smote,off,0.34474361357206806,0.03065077553358356,14,0.3140928380384845,2
333,IMPUTED,config_loo,RandomForestClassifier,robust,undersample,off,0.34386717072916806,0.02996113383179468,115,0.3139060368973734,3
168,IMPUTED,config_kfold,SVC,robust,none,off,0.3672651125077967,0.053557262137099715,203,0.313707850370697,2
962,STRICT,config_loo,KNeighborsClassifier,robust,undersample,off,0.35838573074938695,0.044894312357914086,64,0.3134914183914729,3
1205,STRICT,config_random80,LogisticRegression,standard,smote,off,0.46863296311138813,0.15523422762969033,480,0.31339873548169783,2
540,IMPUTED,config_random80,SVC,robust,undersample,off,0.4681973940549002,0.15523038152296922,240,0.31296701253193093,3
1434,STRICT,config_strat80,RandomForestClassifier,robust,undersample,off,0.400722053190588,0.08799934082102435,2880,0.31272271236956367,3
1393,STRICT,config_strat80,LogisticRegression,standard,undersample,off,0.43515095730609993,0.12315407947840115,240,0.3119968778276988,2
233,IMPUTED,config_loo,KNeighborsClassifier,standard,smote,on,0.35825411703662885,0.04635324483069809,896,0.31190087220593077,4
30,IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smote,off,0.3559047983036026,0.04401597846613159,2556,0.311888819837471,3
32,IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smoteenn,off,0.35408425830035917,0.04252495809896399,2556,0.31155930020139516,3
948,STRICT,config_loo,KNeighborsClassifier,maxabs,smoteenn,off,0.34253934218337184,0.03127084033164417,128,0.31126850185172766,3
158,IMPUTED,config_kfold,SVC,maxabs,smote,off,0.4303639655930167,0.119222999412023,792,0.31114096618099374,3
791,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,none,on,0.3855819137274136,0.07446994198125804,280,0.31111197174615557,2
154,IMPUTED,config_kfold,RandomForestClassifier,standard,smoteenn,off,0.35985854928373906,0.048845438889429924,8064,0.3110131103943091,3
321,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,on,0.35374987005497205,0.04280147495246538,84,0.31094839510250666,4
1095,STRICT,config_loo,SVC,standard,smoteenn,off,0.4192494624732394,0.10831288744253077,33,0.31093657503070865,3
1381,STRICT,config_strat80,LogisticRegression,robust,smote,off,0.46179662310650804,0.15096601463841272,480,0.3108306084680953,2
969,STRICT,config_loo,KNeighborsClassifier,standard,smoteenn,on,0.3636407408023893,0.05287659271301534,896,0.3107641480893739,4
1430,STRICT,config_strat80,RandomForestClassifier,none,undersample,off,0.4008734208500873,0.09021764290821178,2880,0.31065577794187554,2
319,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.3610553144019035,0.050413915889469633,168,0.3106413985124339,4
150,IMPUTED,config_kfold,RandomForestClassifier,robust,smoteenn,off,0.36121120406618534,0.05075595562899616,8064,0.3104552484371892,3
1438,STRICT,config_strat80,RandomForestClassifier,standard,undersample,off,0.4002274461262925,0.08986664563903113,2880,0.3103608004872614,3
1092,STRICT,config_loo,SVC,standard,none,on,0.39750697626535697,0.08779108321083784,58,0.30971589305451913,3
538,IMPUTED,config_random80,SVC,robust,smoteenn,off,0.44724438623113055,0.13758056366162982,480,0.30966382256950076,3
336,IMPUTED,config_loo,RandomForestClassifier,standard,smoteenn,off,0.3494242375544633,0.04006079026190446,230,0.3093634472925588,3
432,IMPUTED,config_random80,LinearDiscriminantAnalysis,none,smoteenn,off,0.4403132292860638,0.1310384225478092,80,0.3092748067382546,1
989,STRICT,config_loo,LinearDiscriminantAnalysis,robust,smoteenn,on,0.41916850016518,0.1099859090367473,56,0.30918259112843266,3
1426,STRICT,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.39860539465933365,0.0897149010821194,2880,0.30889049357721426,3
226,IMPUTED,config_loo,KNeighborsClassifier,robust,smoteenn,off,0.3602159580305461,0.0514254645828507,128,0.30879049344769544,3
565,IMPUTED,config_strat80,GaussianNB,robust,smote,on,0.46801325617102046,0.15945493417422935,1680,0.3085583219967911,4
1457,STRICT,config_strat80,SVC,robust,undersample,off,0.4398759397962438,0.1314300241686418,240,0.308445915627602,3
1169,STRICT,config_random80,LinearDiscriminantAnalysis,robust,smote,off,0.46702627622150955,0.15876599334057864,80,0.3082602828809309,2
922,STRICT,config_loo,GaussianNB,maxabs,smoteenn,on,0.348465458407586,0.04120722355609591,74,0.3072582348514901,4
1391,STRICT,config_strat80,LogisticRegression,standard,smoteenn,off,0.4435971840301142,0.13635944030472463,480,0.3072377437253896,2
1465,STRICT,config_strat80,SVC,standard,undersample,off,0.44521630047977145,0.13812587810804647,240,0.307090422371725,3
1348,STRICT,config_strat80,LinearDiscriminantAnalysis,none,smote,off,0.4357010484367317,0.12874996624908852,80,0.30695108218764316,1
932,STRICT,config_loo,GaussianNB,robust,smote,on,0.3862002427225032,0.07939734043215087,80,0.30680290229035234,4
749,STRICT,config_kfold,GaussianNB,robust,smote,on,0.39470105308688774,0.08808275550220798,3024,0.30661829758467973,4
1453,STRICT,config_strat80,SVC,robust,smote,off,0.45022669713654545,0.14384662035933868,480,0.3063800767772068,3
1366,STRICT,config_strat80,LinearDiscriminantAnalysis,standard,undersample,on,0.4534383746893829,0.1470672774890529,280,0.30637109720033,3
725,IMPUTED,config_strat80,SVC,robust,undersample,on,0.5003894663102759,0.19422744046129528,1680,0.30616202584898067,4
433,IMPUTED,config_random80,LinearDiscriminantAnalysis,none,undersample,off,0.4630600136950325,0.1570762304396552,40,0.30598378325537734,1
428,IMPUTED,config_random80,LinearDiscriminantAnalysis,maxabs,undersample,off,0.4630600136950325,0.1570762304396552,40,0.30598378325537734,2
440,IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,undersample,off,0.4630600136950325,0.1570762304396552,40,0.30598378325537734,2
448,IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,undersample,off,0.4630600136950325,0.1570762304396552,40,0.30598378325537734,2
86,IMPUTED,config_kfold,LogisticRegression,maxabs,smote,off,0.429500974083836,0.12367814455978586,960,0.3058228295240501,2
548,IMPUTED,config_random80,SVC,standard,undersample,off,0.46588578135218134,0.16010979418492294,240,0.3057759871672584,3
785,STRICT,config_kfold,KNeighborsClassifier,standard,smote,on,0.3647448744860348,0.05948244888183417,17920,0.30526242560420064,4
637,IMPUTED,config_strat80,LogisticRegression,maxabs,smote,on,0.4981044236077019,0.19287750562339703,3360,0.3052269179843049,3
52,IMPUTED,config_kfold,KNeighborsClassifier,standard,smoteenn,off,0.35794634875482106,0.05274605495742559,2556,0.3052002937973955,3
1013,STRICT,config_loo,LogisticRegression,robust,none,on,0.42315362778567855,0.11797978163829842,84,0.30517384614738013,2
188,IMPUTED,config_loo,GaussianNB,maxabs,smoteenn,on,0.35267967539591555,0.047560168269878474,66,0.3051195071260371,4
1208,STRICT,config_random80,LogisticRegression,standard,smoteenn,on,0.45849210554564485,0.15354240337084887,3360,0.304949702174796,3
911,STRICT,config_kfold,SVC,standard,none,on,0.38619568674140425,0.08136194199136196,1575,0.3048337447500423,3
869,STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,smote,on,0.369256198730937,0.06451453176666462,3360,0.3047416669642724,4
458,IMPUTED,config_random80,LogisticRegression,none,none,off,0.46020463687242025,0.15589723776313388,120,0.3043073991092864,0
1040,STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,none,off,0.3314479089876799,0.027494832557030134,6,0.3039530764306498,2
1110,STRICT,config_random80,GaussianNB,none,undersample,off,0.43042833425666926,0.12694816075955173,114,0.30348017349711753,2
1105,STRICT,config_random80,GaussianNB,maxabs,undersample,off,0.43042833425666926,0.12694816075955173,114,0.30348017349711753,3
1117,STRICT,config_random80,GaussianNB,robust,undersample,off,0.43042833425666926,0.12694816075955173,114,0.30348017349711753,3
1125,STRICT,config_random80,GaussianNB,standard,undersample,off,0.43042833425666926,0.12694816075955173,114,0.30348017349711753,3
325,IMPUTED,config_loo,RandomForestClassifier,maxabs,undersample,off,0.3329759312014605,0.029739034224597966,115,0.30323689697686257,3
1436,STRICT,config_strat80,RandomForestClassifier,standard,smote,off,0.40833442079376403,0.1051868486806002,5760,0.30314757211316384,3
647,IMPUTED,config_strat80,LogisticRegression,robust,none,on,0.48263765406474923,0.17950238181868822,840,0.303135272246061,2
1035,STRICT,config_loo,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.39666075405282114,0.09378837765875264,74,0.3028723763940685,4
425,IMPUTED,config_random80,LinearDiscriminantAnalysis,maxabs,smote,on,0.47396735071553164,0.1711290824040743,560,0.3028382683114573,3
1177,STRICT,config_random80,LinearDiscriminantAnalysis,standard,smote,off,0.46176848876786003,0.15914629136960382,80,0.30262219739825624,2
337,IMPUTED,config_loo,RandomForestClassifier,standard,undersample,off,0.3339473526076874,0.03135598512668691,116,0.30259136748100046,3
159,IMPUTED,config_kfold,SVC,maxabs,smote,on,0.4253765453386909,0.12280440446432725,5544,0.3025721408743637,4
317,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,smote,on,0.3516470933129381,0.04920485596032303,168,0.30244223735261505,4
69,IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,none,on,0.3986666160898597,0.09627939018634618,280,0.3023872259035135,2
944,STRICT,config_loo,KNeighborsClassifier,maxabs,none,off,0.3449687633734435,0.04260180861832551,32,0.302366954755118,2
871,STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.3703964236054723,0.06804437832551662,3360,0.3023520452799557,4
357,IMPUTED,config_loo,SVC,robust,undersample,on,0.403387736131895,0.10120492774099643,106,0.30218280839089856,4
273,IMPUTED,config_loo,LogisticRegression,maxabs,undersample,on,0.41774382543555577,0.11569557564484806,168,0.3020482497907077,3
616,IMPUTED,config_strat80,LinearDiscriminantAnalysis,none,smoteenn,off,0.48416482518409965,0.1822691374738475,80,0.30189568771025216,1
206,IMPUTED,config_loo,GaussianNB,standard,smoteenn,off,0.33385624555385834,0.03202493367699294,12,0.3018313118768654,3
1349,STRICT,config_strat80,LinearDiscriminantAnalysis,none,smoteenn,off,0.45116895995826434,0.14955647922839244,80,0.3016124807298719,1
803,STRICT,config_kfold,LinearDiscriminantAnalysis,robust,none,on,0.4167035446351285,0.1151312799570125,280,0.301572264678116,2
1353,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,smote,off,0.41833532417852526,0.11684368865989912,80,0.3014916355186261,2
941,STRICT,config_loo,GaussianNB,standard,smoteenn,off,0.347662793141945,0.04619034254750348,13,0.3014724505944415,3
89,IMPUTED,config_kfold,LogisticRegression,maxabs,smoteenn,on,0.40926042290222914,0.10884675278082875,6720,0.3004136701214004,3
51,IMPUTED,config_kfold,KNeighborsClassifier,standard,smote,on,0.35785160679472106,0.05751395955100073,17892,0.3003376472437203,4
946,STRICT,config_loo,KNeighborsClassifier,maxabs,smote,off,0.34067270745210587,0.0405373071179182,128,0.3001354003341877,3
46,IMPUTED,config_kfold,KNeighborsClassifier,robust,undersample,off,0.3639265043009018,0.06414847502031189,1278,0.2997780292805899,3
564,IMPUTED,config_strat80,GaussianNB,robust,smote,off,0.44233496462153327,0.142565590565461,240,0.2997693740560723,3
1355,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,smoteenn,off,0.42942891282405127,0.12978953517382494,80,0.2996393776502263,2
560,IMPUTED,config_strat80,GaussianNB,none,smoteenn,off,0.4285348251174869,0.12891620981007376,240,0.2996186153074132,2
1385,STRICT,config_strat80,LogisticRegression,robust,undersample,off,0.4225558010234115,0.12304748890799842,240,0.29950831211541307,2
306,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,none,off,0.3515713038651204,0.05213938934323381,6,0.2994319145218866,2
1432,STRICT,config_strat80,RandomForestClassifier,robust,smote,off,0.4061733082687781,0.1067769504701207,5760,0.2993963577986574,3
1280,STRICT,config_random80,SVC,standard,smoteenn,on,0.45753522504438976,0.1583717986371839,3192,0.29916342640720583,4
1050,STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,smote,off,0.3390170455536212,0.039937462848148086,24,0.29907958270547313,3
461,IMPUTED,config_random80,LogisticRegression,none,undersample,off,0.46474621322908977,0.16567038649681465,240,0.2990758267322751,1
1466,STRICT,config_strat80,SVC,standard,undersample,on,0.45264078380111716,0.15356972404279506,1680,0.2990710597583221,4
1197,STRICT,config_random80,LogisticRegression,robust,smote,off,0.4566574835964163,0.1577681885307677,480,0.29888929506564854,2
310,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.3456400027460705,0.04690425569281548,24,0.298735747053255,3
346,IMPUTED,config_loo,SVC,none,none,off,0.33954605033806295,0.041175668736822026,12,0.2983703816012409,1
1350,STRICT,config_strat80,LinearDiscriminantAnalysis,none,undersample,off,0.3935954122851225,0.09537719154340357,40,0.29821822074171894,1
1345,STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,undersample,off,0.3935954122851225,0.09537719154340359,40,0.29821822074171894,2
1357,STRICT,config_strat80,LinearDiscriminantAnalysis,robust,undersample,off,0.3935954122851225,0.09537719154340359,40,0.29821822074171894,2
1365,STRICT,config_strat80,LinearDiscriminantAnalysis,standard,undersample,off,0.3935954122851225,0.09537719154340359,40,0.29821822074171894,2
251,IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,none,on,0.38249025600090814,0.08467260727505753,14,0.2978176487258506,2
1455,STRICT,config_strat80,SVC,robust,smoteenn,off,0.43550822049668303,0.13778173872923397,480,0.2977264817674491,3
1463,STRICT,config_strat80,SVC,standard,smoteenn,off,0.4387985446628018,0.14147595363466706,480,0.29732259102813474,3
1383,STRICT,config_strat80,LogisticRegression,robust,smoteenn,off,0.4364667519600608,0.13932930994796996,480,0.2971374420120908,2
1157,STRICT,config_random80,LinearDiscriminantAnalysis,maxabs,smote,off,0.456220722812564,0.15910481689043912,80,0.2971159059221249,2
213,IMPUTED,config_loo,KNeighborsClassifier,maxabs,smote,on,0.36162045297689865,0.06467640293943036,896,0.29694405003746827,4
533,IMPUTED,config_random80,SVC,none,undersample,off,0.44489328760406044,0.14825074863348472,240,0.2966425389705757,2
947,STRICT,config_loo,KNeighborsClassifier,maxabs,smote,on,0.36529522483267246,0.06868840445421688,895,0.2966068203784556,4
825,STRICT,config_kfold,LogisticRegression,maxabs,undersample,on,0.4322239232435695,0.13563773482749547,3360,0.29658618841607404,3
132,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,none,off,0.352890104948629,0.05635647852736614,120,0.29653362642126285,2
1207,STRICT,config_random80,LogisticRegression,standard,smoteenn,off,0.4418081587468428,0.1452938382902735,480,0.29651432045656934,2
867,STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,none,on,0.36246068489808053,0.06611273178530407,840,0.29634795311277645,3
559,IMPUTED,config_strat80,GaussianNB,none,smote,off,0.44905354065663716,0.15273513926209736,240,0.2963184013945398,2
